BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
ICE WAND,SUFFIX,#% increased Critical Spell Damage Bonus,SpellCriticalStrikeMultiplier6,SpellCriticalStrikeMultiplier5,SpellCriticalStrikeMultiplier4,SpellCriticalStrikeMultiplier3,SpellCriticalStrikeMultiplier2,SpellCriticalStrikeMultiplier1,,,,,,,,Wand
ICE WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",LightRadiusAndManaRegeneration3,LightRadiusAndManaRegeneration2,LightRadiusAndManaRegeneration1,,,,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Mana Regeneration Rate,ManaRegeneration6,ManaRegeneration5,ManaRegeneration4,ManaRegeneration3,ManaRegeneration2,ManaRegeneration1,,,,,,,,Wand
ICE WAND,SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Wand
ICE WAND,SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Wand
ICE WAND,SUFFIX,# to Level of all Cold Spell Skills,GlobalColdSpellGemsLevelWeapon5,GlobalColdSpellGemsLevelWeapon4,GlobalColdSpellGemsLevelWeapon3,GlobalColdSpellGemsLevelWeapon2,GlobalColdSpellGemsLevelWeapon1,,,,,,,,,Wand
ICE WAND,SUFFIX,# to Level of all Spell Skills,GlobalSpellGemsLevelWeapon4,GlobalSpellGemsLevelWeapon3,GlobalSpellGemsLevelWeapon2,GlobalSpellGemsLevelWeapon1,,,,,,,,,,Wand
ICE WAND,SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Wand
ICE WAND,SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Wand
LIGHTNING WAND,PREFIX,#% increased Lightning Damage,LightningDamagePrefixOnWeapon8,LightningDamagePrefixOnWeapon7,LightningDamagePrefixOnWeapon6,LightningDamagePrefixOnWeapon5,LightningDamagePrefixOnWeapon4,LightningDamagePrefixOnWeapon3,LightningDamagePrefixOnWeapon2,LightningDamagePrefixOnWeapon1_,,,,,,Wand
LIGHTNING WAND,PREFIX,#% increased Spell Damage,SpellDamageOnWeapon8_,SpellDamageOnWeapon7,SpellDamageOnWeapon6,SpellDamageOnWeapon5,SpellDamageOnWeapon4,SpellDamageOnWeapon3,SpellDamageOnWeapon2,SpellDamageOnWeapon1,,,,,,Wand
LIGHTNING WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",SpellDamageAndManaOnWeapon7,SpellDamageAndManaOnWeapon6,SpellDamageAndManaOnWeapon5,SpellDamageAndManaOnWeapon4,SpellDamageAndManaOnWeapon3,SpellDamageAndManaOnWeapon2,SpellDamageAndManaOnWeapon1,,,,,,,Wand
LIGHTNING WAND,PREFIX,# to maximum Mana,IncreasedMana11,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,SpellDamageGainedAsCold6,SpellDamageGainedAsCold5,SpellDamageGainedAsCold4,SpellDamageGainedAsCold3,SpellDamageGainedAsCold2,SpellDamageGainedAsCold1,,,,,,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,SpellDamageGainedAsFire6,SpellDamageGainedAsFire5,SpellDamageGainedAsFire4,SpellDamageGainedAsFire3,SpellDamageGainedAsFire2,SpellDamageGainedAsFire1,,,,,,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,SpellDamageGainedAsLightning6,SpellDamageGainedAsLightning5,SpellDamageGainedAsLightning4,SpellDamageGainedAsLightning3,SpellDamageGainedAsLightning2,SpellDamageGainedAsLightning1,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Cast Speed,IncreasedCastSpeed7,IncreasedCastSpeed6,IncreasedCastSpeed5,IncreasedCastSpeed4,IncreasedCastSpeed3,IncreasedCastSpeed2,IncreasedCastSpeed1,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased chance to Shock,ShockChanceIncrease5,ShockChanceIncrease4,ShockChanceIncrease3,ShockChanceIncrease2,ShockChanceIncrease1,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Critical Hit Chance for Spells,SpellCriticalStrikeChance6_,SpellCriticalStrikeChance5,SpellCriticalStrikeChance4,SpellCriticalStrikeChance3,SpellCriticalStrikeChance2,SpellCriticalStrikeChance1,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Critical Spell Damage Bonus,SpellCriticalStrikeMultiplier6,SpellCriticalStrikeMultiplier5,SpellCriticalStrikeMultiplier4,SpellCriticalStrikeMultiplier3,SpellCriticalStrikeMultiplier2,SpellCriticalStrikeMultiplier1,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",LightRadiusAndManaRegeneration3,LightRadiusAndManaRegeneration2,LightRadiusAndManaRegeneration1,,,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Mana Regeneration Rate,ManaRegeneration6,ManaRegeneration5,ManaRegeneration4,ManaRegeneration3,ManaRegeneration2,ManaRegeneration1,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Wand
LIGHTNING WAND,SUFFIX,# to Level of all Lightning Spell Skills,GlobalLightningSpellGemsLevelWeapon5,GlobalLightningSpellGemsLevelWeapon4,GlobalLightningSpellGemsLevelWeapon3,GlobalLightningSpellGemsLevelWeapon2,GlobalLightningSpellGemsLevelWeapon1,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,# to Level of all Spell Skills,GlobalSpellGemsLevelWeapon4,GlobalSpellGemsLevelWeapon3,GlobalSpellGemsLevelWeapon2,GlobalSpellGemsLevelWeapon1,,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Wand
LIGHTNING WAND,SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Wand
PHYSICAL WAND,PREFIX,#% increased Spell Physical Damage,PhysicalDamagePrefixOnWeapon8,PhysicalDamagePrefixOnWeapon7,PhysicalDamagePrefixOnWeapon6,PhysicalDamagePrefixOnWeapon5,PhysicalDamagePrefixOnWeapon4,PhysicalDamagePrefixOnWeapon3,PhysicalDamagePrefixOnWeapon2,PhysicalDamagePrefixOnWeapon1,,,,,,Wand
PHYSICAL WAND,PREFIX,#% increased Spell Damage,SpellDamageOnWeapon8_,SpellDamageOnWeapon7,SpellDamageOnWeapon6,SpellDamageOnWeapon5,SpellDamageOnWeapon4,SpellDamageOnWeapon3,SpellDamageOnWeapon2,SpellDamageOnWeapon1,,,,,,Wand
PHYSICAL WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",SpellDamageAndManaOnWeapon7,SpellDamageAndManaOnWeapon6,SpellDamageAndManaOnWeapon5,SpellDamageAndManaOnWeapon4,SpellDamageAndManaOnWeapon3,SpellDamageAndManaOnWeapon2,SpellDamageAndManaOnWeapon1,,,,,,,Wand
PHYSICAL WAND,PREFIX,# to maximum Mana,IncreasedMana11,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,Wand
PHYSICAL WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,SpellDamageGainedAsCold6,SpellDamageGainedAsCold5,SpellDamageGainedAsCold4,SpellDamageGainedAsCold3,SpellDamageGainedAsCold2,SpellDamageGainedAsCold1,,,,,,,,Wand
PHYSICAL WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,SpellDamageGainedAsFire6,SpellDamageGainedAsFire5,SpellDamageGainedAsFire4,SpellDamageGainedAsFire3,SpellDamageGainedAsFire2,SpellDamageGainedAsFire1,,,,,,,,Wand
PHYSICAL WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,SpellDamageGainedAsLightning6,SpellDamageGainedAsLightning5,SpellDamageGainedAsLightning4,SpellDamageGainedAsLightning3,SpellDamageGainedAsLightning2,SpellDamageGainedAsLightning1,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Cast Speed,IncreasedCastSpeed7,IncreasedCastSpeed6,IncreasedCastSpeed5,IncreasedCastSpeed4,IncreasedCastSpeed3,IncreasedCastSpeed2,IncreasedCastSpeed1,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Critical Hit Chance for Spells,SpellCriticalStrikeChance6_,SpellCriticalStrikeChance5,SpellCriticalStrikeChance4,SpellCriticalStrikeChance3,SpellCriticalStrikeChance2,SpellCriticalStrikeChance1,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Critical Spell Damage Bonus,SpellCriticalStrikeMultiplier6,SpellCriticalStrikeMultiplier5,SpellCriticalStrikeMultiplier4,SpellCriticalStrikeMultiplier3,SpellCriticalStrikeMultiplier2,SpellCriticalStrikeMultiplier1,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",LightRadiusAndManaRegeneration3,LightRadiusAndManaRegeneration2,LightRadiusAndManaRegeneration1,,,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Mana Regeneration Rate,ManaRegeneration6,ManaRegeneration5,ManaRegeneration4,ManaRegeneration3,ManaRegeneration2,ManaRegeneration1,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Wand
PHYSICAL WAND,SUFFIX,# to Level of all Physical Spell Skills,GlobalPhysicalSpellGemsLevelWeapon5,GlobalPhysicalSpellGemsLevelWeapon4,GlobalPhysicalSpellGemsLevelWeapon3,GlobalPhysicalSpellGemsLevelWeapon2,GlobalPhysicalSpellGemsLevelWeapon1,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,# to Level of all Spell Skills,GlobalSpellGemsLevelWeapon4,GlobalSpellGemsLevelWeapon3,GlobalSpellGemsLevelWeapon2,GlobalSpellGemsLevelWeapon1,,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Wand
PHYSICAL WAND,SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Wand
CHAOS WAND,PREFIX,#% increased Chaos Damage,ChaosDamagePrefixOnWeapon8,ChaosDamagePrefixOnWeapon7,ChaosDamagePrefixOnWeapon6,ChaosDamagePrefixOnWeapon5,ChaosDamagePrefixOnWeapon4,ChaosDamagePrefixOnWeapon3,ChaosDamagePrefixOnWeapon2,ChaosDamagePrefixOnWeapon1,,,,,,Wand
CHAOS WAND,PREFIX,#% increased Spell Damage,SpellDamageOnWeapon8_,SpellDamageOnWeapon7,SpellDamageOnWeapon6,SpellDamageOnWeapon5,SpellDamageOnWeapon4,SpellDamageOnWeapon3,SpellDamageOnWeapon2,SpellDamageOnWeapon1,,,,,,Wand
CHAOS WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",SpellDamageAndManaOnWeapon7,SpellDamageAndManaOnWeapon6,SpellDamageAndManaOnWeapon5,SpellDamageAndManaOnWeapon4,SpellDamageAndManaOnWeapon3,SpellDamageAndManaOnWeapon2,SpellDamageAndManaOnWeapon1,,,,,,,Wand
CHAOS WAND,PREFIX,# to maximum Mana,IncreasedMana11,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,Wand
CHAOS WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,SpellDamageGainedAsCold6,SpellDamageGainedAsCold5,SpellDamageGainedAsCold4,SpellDamageGainedAsCold3,SpellDamageGainedAsCold2,SpellDamageGainedAsCold1,,,,,,,,Wand
CHAOS WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,SpellDamageGainedAsFire6,SpellDamageGainedAsFire5,SpellDamageGainedAsFire4,SpellDamageGainedAsFire3,SpellDamageGainedAsFire2,SpellDamageGainedAsFire1,,,,,,,,Wand
CHAOS WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,SpellDamageGainedAsLightning6,SpellDamageGainedAsLightning5,SpellDamageGainedAsLightning4,SpellDamageGainedAsLightning3,SpellDamageGainedAsLightning2,SpellDamageGainedAsLightning1,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Cast Speed,IncreasedCastSpeed7,IncreasedCastSpeed6,IncreasedCastSpeed5,IncreasedCastSpeed4,IncreasedCastSpeed3,IncreasedCastSpeed2,IncreasedCastSpeed1,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Critical Hit Chance for Spells,SpellCriticalStrikeChance6_,SpellCriticalStrikeChance5,SpellCriticalStrikeChance4,SpellCriticalStrikeChance3,SpellCriticalStrikeChance2,SpellCriticalStrikeChance1,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Critical Spell Damage Bonus,SpellCriticalStrikeMultiplier6,SpellCriticalStrikeMultiplier5,SpellCriticalStrikeMultiplier4,SpellCriticalStrikeMultiplier3,SpellCriticalStrikeMultiplier2,SpellCriticalStrikeMultiplier1,,,,,,,,Wand
CHAOS WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",LightRadiusAndManaRegeneration3,LightRadiusAndManaRegeneration2,LightRadiusAndManaRegeneration1,,,,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Mana Regeneration Rate,ManaRegeneration6,ManaRegeneration5,ManaRegeneration4,ManaRegeneration3,ManaRegeneration2,ManaRegeneration1,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Wand
CHAOS WAND,SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Wand
CHAOS WAND,SUFFIX,# to Level of all Chaos Spell Skills,GlobalChaosSpellGemsLevelWeapon5,GlobalChaosSpellGemsLevelWeapon4,GlobalChaosSpellGemsLevelWeapon3,GlobalChaosSpellGemsLevelWeapon2,GlobalChaosSpellGemsLevelWeapon1,,,,,,,,,Wand
CHAOS WAND,SUFFIX,# to Level of all Spell Skills,GlobalSpellGemsLevelWeapon4,GlobalSpellGemsLevelWeapon3,GlobalSpellGemsLevelWeapon2,GlobalSpellGemsLevelWeapon1,,,,,,,,,,Wand
CHAOS WAND,SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Wand
CHAOS WAND,SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Wand
STAFF,PREFIX,#% increased Chaos Damage,ChaosDamagePrefixOnTwoHandWeapon8,ChaosDamagePrefixOnTwoHandWeapon7,ChaosDamagePrefixOnTwoHandWeapon6,ChaosDamagePrefixOnTwoHandWeapon5,ChaosDamagePrefixOnTwoHandWeapon4,ChaosDamagePrefixOnTwoHandWeapon3,ChaosDamagePrefixOnTwoHandWeapon2,ChaosDamagePrefixOnTwoHandWeapon1,,,,,,Staff
STAFF,PREFIX,#% increased Cold Damage,ColdDamagePrefixOnTwoHandWeapon8,ColdDamagePrefixOnTwoHandWeapon7,ColdDamagePrefixOnTwoHandWeapon6,ColdDamagePrefixOnTwoHandWeapon5_,ColdDamagePrefixOnTwoHandWeapon4_,ColdDamagePrefixOnTwoHandWeapon3,ColdDamagePrefixOnTwoHandWeapon2,ColdDamagePrefixOnTwoHandWeapon1,,,,,,Staff
STAFF,PREFIX,#% increased Fire Damage,FireDamagePrefixOnTwoHandWeapon8_,FireDamagePrefixOnTwoHandWeapon7,FireDamagePrefixOnTwoHandWeapon6,FireDamagePrefixOnTwoHandWeapon5,FireDamagePrefixOnTwoHandWeapon4,FireDamagePrefixOnTwoHandWeapon3,FireDamagePrefixOnTwoHandWeapon2___,FireDamagePrefixOnTwoHandWeapon1,,,,,,Staff
STAFF,PREFIX,#% increased Lightning Damage,LightningDamagePrefixOnTwoHandWeapon8,LightningDamagePrefixOnTwoHandWeapon7,LightningDamagePrefixOnTwoHandWeapon6,LightningDamagePrefixOnTwoHandWeapon5,LightningDamagePrefixOnTwoHandWeapon4,LightningDamagePrefixOnTwoHandWeapon3,LightningDamagePrefixOnTwoHandWeapon2,LightningDamagePrefixOnTwoHandWeapon1,,,,,,Staff
STAFF,PREFIX,#% increased Spell Damage,SpellDamageOnTwoHandWeapon8,SpellDamageOnTwoHandWeapon7,SpellDamageOnTwoHandWeapon6,SpellDamageOnTwoHandWeapon5,SpellDamageOnTwoHandWeapon4,SpellDamageOnTwoHandWeapon3,SpellDamageOnTwoHandWeapon2,SpellDamageOnTwoHandWeapon1,,,,,,Staff
STAFF,PREFIX,"#% increased Spell Damage, # to maximum Mana",SpellDamageAndManaOnTwoHandWeapon7,SpellDamageAndManaOnTwoHandWeapon6,SpellDamageAndManaOnTwoHandWeapon5,SpellDamageAndManaOnTwoHandWeapon4,SpellDamageAndManaOnTwoHandWeapon3,SpellDamageAndManaOnTwoHandWeapon2,SpellDamageAndManaOnTwoHandWeapon1,,,,,,,Staff
STAFF,PREFIX,#% increased Spell Physical Damage,PhysicalDamagePrefixOnTwoHandWeapon8,PhysicalDamagePrefixOnTwoHandWeapon7,PhysicalDamagePrefixOnTwoHandWeapon6,PhysicalDamagePrefixOnTwoHandWeapon5,PhysicalDamagePrefixOnTwoHandWeapon4,PhysicalDamagePrefixOnTwoHandWeapon3,PhysicalDamagePrefixOnTwoHandWeapon2,PhysicalDamagePrefixOnTwoHandWeapon1,,,,,,Staff
STAFF,PREFIX,# to maximum Mana,IncreasedManaTwoHandWeapon11,IncreasedManaTwoHandWeapon10,IncreasedManaTwoHandWeapon9,IncreasedManaTwoHandWeapon8_,IncreasedManaTwoHandWeapon7,IncreasedManaTwoHandWeapon6,IncreasedManaTwoHandWeapon5,IncreasedManaTwoHandWeapon4,IncreasedManaTwoHandWeapon3_,IncreasedManaTwoHandWeapon2_,IncreasedManaTwoHandWeapon1,,,Staff
STAFF,PREFIX,Gain #% of Damage as Extra Cold Damage,SpellDamageGainedAsColdTwoHand6,SpellDamageGainedAsColdTwoHand5,SpellDamageGainedAsColdTwoHand4,SpellDamageGainedAsColdTwoHand3,SpellDamageGainedAsColdTwoHand2,SpellDamageGainedAsColdTwoHand1,,,,,,,,Staff
STAFF,PREFIX,Gain #% of Damage as Extra Fire Damage,SpellDamageGainedAsFireTwoHand6,SpellDamageGainedAsFireTwoHand5,SpellDamageGainedAsFireTwoHand4,SpellDamageGainedAsFireTwoHand3,SpellDamageGainedAsFireTwoHand2,SpellDamageGainedAsFireTwoHand1,,,,,,,,Staff
STAFF,PREFIX,Gain #% of Damage as Extra Lightning Damage,SpellDamageGainedAsLightningTwoHand6,SpellDamageGainedAsLightningTwoHand5,SpellDamageGainedAsLightningTwoHand4,SpellDamageGainedAsLightningTwoHand3,SpellDamageGainedAsLightningTwoHand2,SpellDamageGainedAsLightningTwoHand1,,,,,,,,Staff
STAFF,SUFFIX,#% increased Cast Speed,IncreasedCastSpeedTwoHand7,IncreasedCastSpeedTwoHand6,IncreasedCastSpeedTwoHand5,IncreasedCastSpeedTwoHand4,IncreasedCastSpeedTwoHand3,IncreasedCastSpeedTwoHand2,IncreasedCastSpeedTwoHand1_,,,,,,,Staff
STAFF,SUFFIX,#% increased Flammability Magnitude,IgniteChanceIncrease5,IgniteChanceIncrease4,IgniteChanceIncrease3,IgniteChanceIncrease2,IgniteChanceIncrease1,,,,,,,,,Staff
STAFF,SUFFIX,#% increased chance to Shock,ShockChanceIncrease5,ShockChanceIncrease4,ShockChanceIncrease3,ShockChanceIncrease2,ShockChanceIncrease1,,,,,,,,,Staff
STAFF,SUFFIX,#% increased Critical Hit Chance for Spells,SpellCriticalStrikeChanceTwoHand6,SpellCriticalStrikeChanceTwoHand5,SpellCriticalStrikeChanceTwoHand4,SpellCriticalStrikeChanceTwoHand3,SpellCriticalStrikeChanceTwoHand2,SpellCriticalStrikeChanceTwoHand1,,,,,,,,Staff
STAFF,SUFFIX,#% increased Critical Spell Damage Bonus,SpellCriticalStrikeMultiplierTwoHand6,SpellCriticalStrikeMultiplierTwoHand5,SpellCriticalStrikeMultiplierTwoHand4,SpellCriticalStrikeMultiplierTwoHand3,SpellCriticalStrikeMultiplierTwoHand2,SpellCriticalStrikeMultiplierTwoHand1,,,,,,,,Staff
STAFF,SUFFIX,#% increased Freeze Buildup,FreezeDamageIncrease5,FreezeDamageIncrease4,FreezeDamageIncrease3,FreezeDamageIncrease2,FreezeDamageIncrease1,,,,,,,,,Staff
STAFF,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",LightRadiusAndManaRegeneration3,LightRadiusAndManaRegeneration2,LightRadiusAndManaRegeneration1,,,,,,,,,,,Staff
STAFF,SUFFIX,#% increased Mana Regeneration Rate,ManaRegenerationTwoHand6,ManaRegenerationTwoHand5,ManaRegenerationTwoHand4,ManaRegenerationTwoHand3,ManaRegenerationTwoHand2,ManaRegenerationTwoHand1,,,,,,,,Staff
STAFF,SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Staff
STAFF,SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Staff
STAFF,SUFFIX,# to Level of all Chaos Spell Skills,GlobalChaosSpellGemsLevelTwoHandWeapon5,GlobalChaosSpellGemsLevelTwoHandWeapon4,GlobalChaosSpellGemsLevelTwoHandWeapon3,GlobalChaosSpellGemsLevelTwoHandWeapon2,GlobalChaosSpellGemsLevelTwoHandWeapon1,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Cold Spell Skills,GlobalColdSpellGemsLevelTwoHandWeapon5,GlobalColdSpellGemsLevelTwoHandWeapon4,GlobalColdSpellGemsLevelTwoHandWeapon3,GlobalColdSpellGemsLevelTwoHandWeapon2,GlobalColdSpellGemsLevelTwoHandWeapon1,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Fire Spell Skills,GlobalFireSpellGemsLevelTwoHandWeapon5,GlobalFireSpellGemsLevelTwoHandWeapon4,GlobalFireSpellGemsLevelTwoHandWeapon3,GlobalFireSpellGemsLevelTwoHandWeapon2,GlobalFireSpellGemsLevelTwoHandWeapon1,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Lightning Spell Skills,GlobalLightningSpellGemsLevelTwoHandWeapon5,GlobalLightningSpellGemsLevelTwoHandWeapon4,GlobalLightningSpellGemsLevelTwoHandWeapon3,GlobalLightningSpellGemsLevelTwoHandWeapon2,GlobalLightningSpellGemsLevelTwoHandWeapon1,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Physical Spell Skills,GlobalPhysicalSpellGemsLevelTwoHandWeapon5,GlobalPhysicalSpellGemsLevelTwoHandWeapon4,GlobalPhysicalSpellGemsLevelTwoHandWeapon3,GlobalPhysicalSpellGemsLevelTwoHandWeapon2,GlobalPhysicalSpellGemsLevelTwoHandWeapon1,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Spell Skills,GlobalSpellGemsLevelTwoHandWeapon4,GlobalSpellGemsLevelTwoHandWeapon3,GlobalSpellGemsLevelTwoHandWeapon2,GlobalSpellGemsLevelTwoHandWeapon1,,,,,,,,,,Staff
STAFF,SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Staff
STAFF,SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Staff
FIRE STAFF,PREFIX,#% increased Fire Damage,FireDamagePrefixOnTwoHandWeapon8_,FireDamagePrefixOnTwoHandWeapon7,FireDamagePrefixOnTwoHandWeapon6,FireDamagePrefixOnTwoHandWeapon5,FireDamagePrefixOnTwoHandWeapon4,FireDamagePrefixOnTwoHandWeapon3,FireDamagePrefixOnTwoHandWeapon2___,FireDamagePrefixOnTwoHandWeapon1,,,,,,Staff
